project,path,symbol,kind,line,detail
web-main,projects/web-main/backend/services/waveform_chunk_service.py,_round_matrix,function,223,
web-main,projects/web-main/eeg_core/analysis/band_power.py,validate_band_power_parameters,function,45,
web-main,projects/web-main/eeg_core/analysis/band_power.py,run_band_power,function,64,
web-main,projects/web-main/eeg_core/analysis/band_power.py,_annotate_manifest,function,283,
web-main,projects/web-main/eeg_core/analysis/band_power.py,_normalize_band_definitions,function,289,
web-main,projects/web-main/eeg_core/analysis/band_power.py,_effective_bands_for_sampling,function,306,
web-main,projects/web-main/eeg_core/analysis/band_power.py,_compute_band_power_rows,function,363,
web-main,projects/web-main/eeg_core/analysis/band_power.py,_compute_channel_band_power_rows,function,388,
web-main,projects/web-main/eeg_core/analysis/band_power.py,_write_csv,function,399,
web-main,projects/web-main/eeg_core/analysis/band_power.py,_write_band_power_svg,function,406,
web-main,projects/web-main/eeg_core/analysis/band_power.py,_svg_frame,function,420,
web-main,projects/web-main/eeg_core/analysis/band_power.py,_band_power_table_dictionary,function,432,
web-main,projects/web-main/eeg_core/analysis/connectivity.py,describe_connectivity_scope,function,27,
web-main,projects/web-main/eeg_core/analysis/connectivity.py,run_connectivity,function,35,
web-main,projects/web-main/eeg_core/analysis/connectivity.py,validate_connectivity_parameters,function,187,
web-main,projects/web-main/eeg_core/analysis/connectivity.py,_compute_matrix,function,213,
web-main,projects/web-main/eeg_core/analysis/connectivity.py,_coherence_matrix,function,220,
web-main,projects/web-main/eeg_core/analysis/connectivity.py,_edge_rows,function,244,
web-main,projects/web-main/eeg_core/analysis/connectivity.py,_write_matrix_csv,function,258,
web-main,projects/web-main/eeg_core/analysis/connectivity.py,_write_csv,function,266,
web-main,projects/web-main/eeg_core/analysis/connectivity.py,_write_matrix_svg,function,273,
web-main,projects/web-main/eeg_core/analysis/connectivity.py,_write_network_svg,function,301,
web-main,projects/web-main/eeg_core/analysis/connectivity.py,_cell_color,function,331,
web-main,projects/web-main/eeg_core/analysis/connectivity.py,_warnings,function,339,
web-main,projects/web-main/eeg_core/analysis/connectivity.py,_table_dictionary,function,351,
web-main,projects/web-main/eeg_core/analysis/connectivity.py,_source_metadata,function,358,
web-main,projects/web-main/eeg_core/analysis/connectivity.py,_sha256_file,function,378,
web-main,projects/web-main/eeg_core/analysis/connectivity.py,_optional_float,function,386,
web-main,projects/web-main/eeg_core/analysis/connectivity.py,_optional_int,function,398,
web-main,projects/web-main/eeg_core/analysis/connectivity.py,_string_list,function,409,
web-main,projects/web-main/eeg_core/analysis/epilepsy.py,run_epilepsy,function,31,
web-main,projects/web-main/eeg_core/analysis/epilepsy.py,_validate_parameters,function,263,
web-main,projects/web-main/eeg_core/analysis/epilepsy.py,_select_eeg_channel,function,284,
web-main,projects/web-main/eeg_core/analysis/epilepsy.py,_compute_sliding_rms,function,300,
web-main,projects/web-main/eeg_core/analysis/epilepsy.py,_build_epoch_rows,function,305,
web-main,projects/web-main/eeg_core/analysis/epilepsy.py,_merge_event_epochs,function,341,
web-main,projects/web-main/eeg_core/analysis/epilepsy.py,_build_event_rows,function,364,
web-main,projects/web-main/eeg_core/analysis/epilepsy.py,_build_window_rows,function,393,
web-main,projects/web-main/eeg_core/analysis/epilepsy.py,_write_csv,function,423,
web-main,projects/web-main/eeg_core/analysis/epilepsy.py,_table_dictionary,function,430,
web-main,projects/web-main/eeg_core/analysis/epilepsy.py,_source_metadata,function,447,
web-main,projects/web-main/eeg_core/analysis/epilepsy.py,_positive_float,function,461,
web-main,projects/web-main/eeg_core/analysis/epilepsy.py,_non_negative_float,function,468,
web-main,projects/web-main/eeg_core/analysis/epilepsy.py,_positive_int,function,475,
web-main,projects/web-main/eeg_core/analysis/epilepsy.py,_non_negative_int,function,482,
web-main,projects/web-main/eeg_core/analysis/epilepsy.py,_string_list,function,489,
web-main,projects/web-main/eeg_core/analysis/epilepsy.py,_max_or_none,function,499,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,run_epilepsy_ml,function,71,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,run_epilepsy_ml_chunked,function,438,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_build_pc_compatible_spectrogram_payload,function,970,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_build_event_timeline_svg,function,1059,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_build_spectrogram_svg,function,1129,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_spectrogram_svg_color,function,1188,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,compute_tkeo,function,1207,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_pyeeg_hjorth_mobility,function,1217,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_pyeeg_pfd,function,1232,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,butter_bandpass,function,1246,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,butter_bandpass_filter,function,1264,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_bandpower_for_epochs,function,1273,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,extract_features_using_epochs,function,1283,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,extract_features_using_epochs_chunked,function,1345,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,build_chunk,function,1367,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_feature_matrix_diagnostics,function,1388,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,detect_seizures_source_compatible,function,1401,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,add_event,function,1424,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_validate_parameters,function,1474,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_validated_model_manifest,function,1504,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_model_info_for_epoch,function,1514,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_load_model_and_scaler,function,1522,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_build_processing_plan,function,1532,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_assert_file_hash,function,1565,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_select_eeg_channel,function,1578,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_selected_channel_data,function,1596,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_selected_channel_scale_warning,function,1604,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_measurement_timestamp,function,1629,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_build_epoch_rows,function,1638,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_build_window_rows,function,1671,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_write_csv,function,1707,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_write_array_csv,function,1714,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_table_dictionary,function,1722,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_source_metadata,function,1743,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_positive_float,function,1767,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_positive_int,function,1774,
web-main,projects/web-main/eeg_core/analysis/epilepsy_ml.py,_string_list,function,1781,
web-main,projects/web-main/eeg_core/analysis/erp.py,_normalize_roi_parameters,function,20,
web-main,projects/web-main/eeg_core/analysis/erp.py,resolve,function,25,
web-main,projects/web-main/eeg_core/analysis/erp.py,_summarize_drop_log,function,60,
web-main,projects/web-main/eeg_core/analysis/erp.py,_epoch_rejection_policy,function,77,
web-main,projects/web-main/eeg_core/analysis/erp.py,_channel_name,function,96,
web-main,projects/web-main/eeg_core/analysis/erp.py,_bad_segment_window,function,105,
web-main,projects/web-main/eeg_core/analysis/erp.py,_apply_data_preparation_directives,function,119,
web-main,projects/web-main/eeg_core/analysis/erp.py,run_erp,function,154,
web-main,projects/web-main/eeg_core/analysis/erp.py,_write_erp_waveform_svg,function,441,
web-main,projects/web-main/eeg_core/analysis/erp.py,x_pos,function,461,
web-main,projects/web-main/eeg_core/analysis/erp.py,y_pos,function,464,
web-main,projects/web-main/eeg_core/analysis/erp.py,_empty_erp_svg,function,500,
web-main,projects/web-main/eeg_core/analysis/multitaper_psd_tfr.py,describe_multitaper_scope,function,63,
web-main,projects/web-main/eeg_core/analysis/multitaper_psd_tfr.py,run_multitaper_psd_tfr,function,71,
web-main,projects/web-main/eeg_core/analysis/multitaper_psd_tfr.py,validate_multitaper_psd_tfr_parameters,function,265,
web-main,projects/web-main/eeg_core/analysis/multitaper_psd_tfr.py,_run_multitaper_psd,function,338,
web-main,projects/web-main/eeg_core/analysis/multitaper_psd_tfr.py,_select_analysis_eeg,function,407,
web-main,projects/web-main/eeg_core/analysis/multitaper_psd_tfr.py,_run_multitaper_tfr,function,417,
web-main,projects/web-main/eeg_core/analysis/multitaper_psd_tfr.py,_write_empty_tfr_outputs,function,563,
web-main,projects/web-main/eeg_core/analysis/multitaper_psd_tfr.py,_collect_warnings,function,617,
web-main,projects/web-main/eeg_core/analysis/multitaper_psd_tfr.py,_resolve_event_id,function,631,
web-main,projects/web-main/eeg_core/analysis/multitaper_psd_tfr.py,_n_cycles_for_compute,function,637,
web-main,projects/web-main/eeg_core/analysis/multitaper_psd_tfr.py,_table_dictionary,function,645,
web-main,projects/web-main/eeg_core/analysis/multitaper_psd_tfr.py,_source_metadata,function,654,
web-main,projects/web-main/eeg_core/analysis/multitaper_psd_tfr.py,_write_csv,function,671,
web-main,projects/web-main/eeg_core/analysis/multitaper_psd_tfr.py,_write_line_svg,function,681,
web-main,projects/web-main/eeg_core/analysis/multitaper_psd_tfr.py,scale_x,function,694,
web-main,projects/web-main/eeg_core/analysis/multitaper_psd_tfr.py,scale_y,function,697,
web-main,projects/web-main/eeg_core/analysis/multitaper_psd_tfr.py,_write_heatmap_svg,function,715,
web-main,projects/web-main/eeg_core/analysis/multitaper_psd_tfr.py,_write_text_svg,function,753,
web-main,projects/web-main/eeg_core/analysis/multitaper_psd_tfr.py,_escape_svg,function,766,
web-main,projects/web-main/eeg_core/analysis/multitaper_psd_tfr.py,_gradient_color,function,776,
web-main,projects/web-main/eeg_core/analysis/multitaper_psd_tfr.py,_float_pair,function,784,
web-main,projects/web-main/eeg_core/analysis/multitaper_psd_tfr.py,_float_list,function,792,
web-main,projects/web-main/eeg_core/analysis/multitaper_psd_tfr.py,_optional_float,function,801,
web-main,projects/web-main/eeg_core/analysis/multitaper_psd_tfr.py,_optional_int,function,810,
web-main,projects/web-main/eeg_core/analysis/multitaper_psd_tfr.py,_string_list,function,819,
web-main,projects/web-main/eeg_core/analysis/multitaper_psd_tfr.py,_n_cycles_value,function,827,
web-main,projects/web-main/eeg_core/analysis/pac.py,describe_pac_scope,function,44,
web-main,projects/web-main/eeg_core/analysis/pac.py,run_pac,function,52,
web-main,projects/web-main/eeg_core/analysis/pac.py,_write_bundle_zip,function,286,
web-main,projects/web-main/eeg_core/analysis/pac.py,validate_pac_parameters,function,314,
web-main,projects/web-main/eeg_core/analysis/pac.py,_comodulogram_rows,function,375,
web-main,projects/web-main/eeg_core/analysis/pac.py,_dynamic_rows,function,431,
web-main,projects/web-main/eeg_core/analysis/pac.py,_phase_signal,function,458,
web-main,projects/web-main/eeg_core/analysis/pac.py,_amplitude_envelope,function,463,
web-main,projects/web-main/eeg_core/analysis/pac.py,_tort_mi,function,468,
web-main,projects/web-main/eeg_core/analysis/pac.py,_surrogate_stats,function,498,
web-main,projects/web-main/eeg_core/analysis/pac.py,_summary_rows,function,517,
web-main,projects/web-main/eeg_core/analysis/pac.py,_write_csv,function,538,
web-main,projects/web-main/eeg_core/analysis/pac.py,_write_comod_svg,function,545,
web-main,projects/web-main/eeg_core/analysis/pac.py,_write_bins_svg,function,578,
web-main,projects/web-main/eeg_core/analysis/pac.py,_write_dynamic_svg,function,603,
web-main,projects/web-main/eeg_core/analysis/pac.py,_heat_color,function,629,
web-main,projects/web-main/eeg_core/analysis/pac.py,_bands_from_centers,function,637,
web-main,projects/web-main/eeg_core/analysis/pac.py,_table_dictionary,function,641,
web-main,projects/web-main/eeg_core/analysis/pac.py,_source_metadata,function,650,
web-main,projects/web-main/eeg_core/analysis/pac.py,_merge_pac_result_contract,function,665,
web-main,projects/web-main/eeg_core/analysis/pac.py,_optional_float,function,689,
web-main,projects/web-main/eeg_core/analysis/pac.py,_optional_int,function,701,
web-main,projects/web-main/eeg_core/analysis/pac.py,_number_list,function,712,
web-main,projects/web-main/eeg_core/analysis/pac.py,_string_list,function,730,
web-main,projects/web-main/eeg_core/analysis/pac_v2.py,run_pac_v2,function,57,
web-main,projects/web-main/eeg_core/analysis/pac_v2.py,_table_dictionary,function,312,
web-main,projects/web-main/eeg_core/analysis/pac_v2.py,_source_metadata,function,347,
web-main,projects/web-main/eeg_core/analysis/pac_v2.py,_validate_pac_v2_parameters,function,362,
web-main,projects/web-main/eeg_core/analysis/pac_v2.py,_compute_pac_v2,function,433,
web-main,projects/web-main/eeg_core/analysis/pac_v2.py,_extract_phase,function,499,
web-main,projects/web-main/eeg_core/analysis/pac_v2.py,_extract_amplitude_envelope,function,508,
web-main,projects/web-main/eeg_core/analysis/pac_v2.py,_compute_modulation_index,function,517,
web-main,projects/web-main/eeg_core/analysis/pac_v2.py,_compute_mean_vector_length,function,544,
web-main,projects/web-main/eeg_core/analysis/pac_v2.py,_compute_kl_divergence,function,557,
web-main,projects/web-main/eeg_core/analysis/pac_v2.py,_compute_surrogate_stats,function,586,
web-main,projects/web-main/eeg_core/analysis/pac_v2.py,_compute_channel_summary,function,627,
web-main,projects/web-main/eeg_core/analysis/pac_v2.py,_bands_from_centers,function,663,
web-main,projects/web-main/eeg_core/analysis/pac_v2.py,_write_csv,function,668,
web-main,projects/web-main/eeg_core/analysis/psd.py,validate_psd_parameters,function,49,
web-main,projects/web-main/eeg_core/analysis/psd.py,run_psd,function,108,
web-main,projects/web-main/eeg_core/analysis/psd.py,_apply_data_preparation_directives,function,326,
web-main,projects/web-main/eeg_core/analysis/psd.py,_build_source_metadata,function,355,
web-main,projects/web-main/eeg_core/analysis/psd.py,_psd_table_dictionary,function,379,
web-main,projects/web-main/eeg_core/analysis/psd.py,_sha256_file,function,412,
web-main,projects/web-main/eeg_core/analysis/psd.py,_normalize_bad_segment_window,function,420,
web-main,projects/web-main/eeg_core/analysis/psd.py,_compute_band_rows,function,433,
web-main,projects/web-main/eeg_core/analysis/psd.py,_compute_channel_band_rows,function,449,
web-main,projects/web-main/eeg_core/analysis/psd.py,_write_csv,function,460,
web-main,projects/web-main/eeg_core/analysis/psd.py,_write_spectrum_long_csv,function,467,
web-main,projects/web-main/eeg_core/analysis/psd.py,_optional_float,function,476,
web-main,projects/web-main/eeg_core/analysis/psd.py,_optional_int,function,488,
web-main,projects/web-main/eeg_core/analysis/psd.py,_string_list,function,502,
web-main,projects/web-main/eeg_core/analysis/psd.py,_object_list,function,510,
web-main,projects/web-main/eeg_core/analysis/psd.py,_write_mean_spectrum_svg,function,518,
web-main,projects/web-main/eeg_core/analysis/psd.py,_write_band_power_svg,function,532,
web-main,projects/web-main/eeg_core/analysis/psd.py,_svg_polyline_points,function,546,
web-main,projects/web-main/eeg_core/analysis/psd.py,_svg_frame,function,561,
web-main,projects/web-main/eeg_core/analysis/reference_csd.py,run_reference_csd,function,52,
web-main,projects/web-main/eeg_core/analysis/reference_csd.py,validate_reference_csd_parameters,function,244,
web-main,projects/web-main/eeg_core/analysis/reference_csd.py,_apply_transform,function,307,
web-main,projects/web-main/eeg_core/analysis/reference_csd.py,_apply_bad_directives,function,342,
web-main,projects/web-main/eeg_core/analysis/reference_csd.py,_write_before_after_svg,function,365,
web-main,projects/web-main/eeg_core/analysis/reference_csd.py,_series_points,function,401,
web-main,projects/web-main/eeg_core/analysis/reference_csd.py,_empty_svg,function,411,
web-main,projects/web-main/eeg_core/analysis/reference_csd.py,_has_montage,function,422,
web-main,projects/web-main/eeg_core/analysis/reference_csd.py,_reference_rows,function,430,
web-main,projects/web-main/eeg_core/analysis/reference_csd.py,_warnings,function,446,
web-main,projects/web-main/eeg_core/analysis/reference_csd.py,_lineage,function,455,
web-main,projects/web-main/eeg_core/analysis/reference_csd.py,_source_metadata,function,468,
web-main,projects/web-main/eeg_core/analysis/reference_csd.py,_table_dictionary,function,489,
web-main,projects/web-main/eeg_core/analysis/reference_csd.py,_effective_call_name,function,502,
web-main,projects/web-main/eeg_core/analysis/reference_csd.py,_effective_call_kwargs,function,510,
web-main,projects/web-main/eeg_core/analysis/reference_csd.py,_require_channels,function,522,
web-main,projects/web-main/eeg_core/analysis/reference_csd.py,_sha256_file,function,528,
web-main,projects/web-main/eeg_core/analysis/reference_csd.py,_write_csv,function,536,
web-main,projects/web-main/eeg_core/analysis/reference_csd.py,_optional_float,function,543,
web-main,projects/web-main/eeg_core/analysis/reference_csd.py,_optional_int,function,555,
web-main,projects/web-main/eeg_core/analysis/reference_csd.py,_string_list,function,566,
web-main,projects/web-main/eeg_core/analysis/reference_csd.py,_object_list,function,576,
web-main,projects/web-main/eeg_core/analysis/tfr.py,describe_tfr_scope,function,37,
web-main,projects/web-main/eeg_core/analysis/tfr.py,run_tfr,function,45,
web-main,projects/web-main/eeg_core/analysis/tfr.py,validate_tfr_parameters,function,247,
web-main,projects/web-main/eeg_core/analysis/tfr.py,_resolve_event_id,function,313,
web-main,projects/web-main/eeg_core/analysis/tfr.py,_power_rows,function,322,
web-main,projects/web-main/eeg_core/analysis/tfr.py,_itc_rows,function,340,
web-main,projects/web-main/eeg_core/analysis/tfr.py,_summary_rows,function,357,
web-main,projects/web-main/eeg_core/analysis/tfr.py,_write_csv,function,376,
web-main,projects/web-main/eeg_core/analysis/tfr.py,_write_heatmap_svg,function,383,
web-main,projects/web-main/eeg_core/analysis/tfr.py,_heat_color,function,421,
web-main,projects/web-main/eeg_core/analysis/tfr.py,_table_dictionary,function,430,
web-main,projects/web-main/eeg_core/analysis/tfr.py,_source_metadata,function,438,
web-main,projects/web-main/eeg_core/analysis/tfr.py,_float,function,449,
web-main,projects/web-main/eeg_core/analysis/tfr.py,_int,function,453,
web-main,projects/web-main/eeg_core/analysis/tfr.py,_bool,function,457,
web-main,projects/web-main/eeg_core/analysis/tfr.py,_float_list,function,465,
web-main,projects/web-main/eeg_core/analysis/tfr.py,_float_pair,function,480,
web-main,projects/web-main/eeg_core/analysis/tfr.py,_string_list,function,487,
web-main,projects/web-main/eeg_core/analysis/time_frequency.py,describe_time_frequency_scope,function,1,
web-main,projects/web-main/eeg_core/io/metadata.py,read_metadata,function,9,
web-main,projects/web-main/eeg_core/io/readers.py,resolve_reader,function,4,
web-main,projects/web-main/eeg_core/io/readers.py,read_raw,function,19,
web-main,projects/web-main/eeg_core/io/streaming_reader.py,StreamingEDFReader,class,25,
web-main,projects/web-main/eeg_core/io/streaming_reader.py,__init__,function,46,
web-main,projects/web-main/eeg_core/io/streaming_reader.py,iter_chunks,function,84,
web-main,projects/web-main/eeg_core/io/streaming_reader.py,get_chunk,function,149,
web-main,projects/web-main/eeg_core/io/streaming_reader.py,estimate_memory_usage,function,185,
web-main,projects/web-main/eeg_core/io/streaming_reader.py,__repr__,function,225,
web-main,projects/web-main/eeg_core/io/streaming_reader.py,iter_channel_chunks,function,234,
web-main,projects/web-main/eeg_core/preprocess/filter.py,build_filter_parameters,function,1,
web-main,projects/web-main/eeg_core/preprocess/qc_preview.py,QcPreviewError,class,36,
web-main,projects/web-main/eeg_core/preprocess/qc_preview.py,__init__,function,37,
web-main,projects/web-main/eeg_core/preprocess/qc_preview.py,run_qc_preview,function,44,
web-main,projects/web-main/eeg_core/preprocess/qc_preview.py,_merge_filter,function,293,
web-main,projects/web-main/eeg_core/preprocess/qc_preview.py,_duration,function,303,
web-main,projects/web-main/eeg_core/preprocess/qc_preview.py,_pick_channels,function,307,
web-main,projects/web-main/eeg_core/preprocess/qc_preview.py,_validate_window,function,326,
web-main,projects/web-main/eeg_core/preprocess/qc_preview.py,_display_sfreq,function,344,
web-main,projects/web-main/eeg_core/preprocess/qc_preview.py,_validate_filter,function,351,
web-main,projects/web-main/eeg_core/preprocess/qc_preview.py,_float_or_none,function,371,
web-main,projects/web-main/eeg_core/preprocess/qc_preview.py,_window_data,function,377,
web-main,projects/web-main/eeg_core/preprocess/qc_preview.py,_annotation_preview,function,389,
web-main,projects/web-main/eeg_core/preprocess/qc_preview.py,_round_list,function,403,
web-main,projects/web-main/eeg_core/preprocess/qc_preview.py,_round_matrix,function,407,
web-main,projects/web-main/eeg_core/preprocess/qc_preview.py,_write_json,function,413,
web-main,projects/web-main/eeg_core/preprocess/qc_preview.py,_write_svg,function,419,
web-main,projects/web-main/eeg_core/preprocess/qc_preview.py,_points,function,480,
web-main,projects/web-main/eeg_core/preprocess/qc_preview.py,_xml,function,488,
web-main,projects/web-main/eeg_core/preprocess/quality.py,summarize_quality,function,17,
web-main,projects/web-main/eeg_core/preprocess/quality.py,add,function,23,
web-main,projects/web-main/eeg_core/preprocess/quality.py,run_quality_check,function,65,
web-main,projects/web-main/eeg_core/preprocess/rereference.py,build_reference_parameters,function,1,
web-main,projects/web-main/eeg_core/preprocess/resample.py,build_resample_parameters,function,1,
web-main,projects/web-main/eeg_core/report/html_report.py,_html,function,17,
web-main,projects/web-main/eeg_core/report/html_report.py,_customer_title,function,21,
web-main,projects/web-main/eeg_core/report/html_report.py,_redact_customer_value,function,28,
web-main,projects/web-main/eeg_core/report/html_report.py,_json_preview,function,40,
web-main,projects/web-main/eeg_core/report/html_report.py,_read_json,function,48,
web-main,projects/web-main/eeg_core/report/html_report.py,readable_artifact_label,function,57,
web-main,projects/web-main/eeg_core/report/html_report.py,_task_table,function,88,
web-main,projects/web-main/eeg_core/report/html_report.py,_artifact_table,function,114,
web-main,projects/web-main/eeg_core/report/html_report.py,_summaries,function,147,
web-main,projects/web-main/eeg_core/report/html_report.py,_result_summary,function,172,
web-main,projects/web-main/eeg_core/report/html_report.py,write_html_report,function,194,
web-main,projects/web-main/eeg_core/report/method_text.py,build_method_text,function,1,
web-main,projects/web-main/eeg_core/report/pdf_report.py,write_pdf_report,function,14,
web-main,projects/web-main/eeg_core/report/pdf_report.py,_key_value_lines,function,125,
web-main,projects/web-main/eeg_core/report/pdf_report.py,_step_summary,function,132,
web-main,projects/web-main/eeg_core/report/pdf_report.py,_json_preview,function,142,
web-main,projects/web-main/eeg_core/report/pdf_report.py,_clean_text,function,149,
web-main,projects/web-main/eeg_core/report/reproducibility.py,_utc_now,function,21,
web-main,projects/web-main/eeg_core/report/reproducibility.py,collect_software_versions,function,25,
web-main,projects/web-main/eeg_core/report/reproducibility.py,write_json,function,40,
web-main,projects/web-main/eeg_core/report/reproducibility.py,stable_json_hash,function,47,
web-main,projects/web-main/eeg_core/report/reproducibility.py,write_reproducibility_files,function,52,
web-main,projects/web-main/eeg_core/report/reproducibility.py,write_output_contract,function,88,
web-main,projects/web-main/eeg_core/report/reproducibility.py,write_analysis_sidecars,function,136,
web-main,projects/web-main/eeg_core/report/reproducibility.py,build_result_contract,function,202,
web-main,projects/web-main/eeg_core/report/reproducibility.py,write_result_contract,function,252,
web-main,projects/web-main/eeg_core/report/reproducibility.py,write_run_log,function,256,
web-main,projects/web-main/eeg_core/report/reproducibility.py,build_manifest,function,266,
web-main,projects/web-main/eeg_core/report/reproducibility.py,write_manifest,function,287,
web-main,projects/web-main/eeg_core/report/reproducibility.py,_build_default_log_lines,function,292,
web-main,projects/web-main/eeg_core/report/reproducibility.py,_contract_references,function,318,
web-main,projects/web-main/eeg_core/report/reproducibility.py,_extract_metrics,function,339,
web-main,projects/web-main/eeg_core/report/reproducibility.py,_extract_warnings,function,355,
web-main,projects/web-main/eeg_core/report/reproducibility.py,_extract_errors,function,370,
web-main,projects/web-main/eeg_core/report/reproducibility.py,_file_entry,function,379,
web-main,projects/web-main/eeg_core/report/reproducibility.py,_relative_path,function,392,
web-main,projects/web-main/eeg_core/report/reproducibility.py,_sha256,function,399,
web-main,projects/web-main/eeg_core/report/reproducibility.py,_infer_file_type,function,407,
web-main,projects/web-main/eeg_core/report/reproducibility.py,_infer_label,function,423,
web-main,projects/web-main/eeg_core/report/reproducibility.py,_guess_mime_type,function,429,
web-main,projects/web-main/eeg_core/report/reproducibility.py,_is_json_scalar,function,441,
web-main,projects/web-main/eeg_core/report/reproducibility.py,_is_json_scalar_list,function,445,
web-main,projects/web-main/eeg_core/report/reproducibility.py,_normalize_for_log,function,449,
web-main,projects/web-main/eeg_core/stats/group_level.py,summarize_group_level,function,1,
web-main,projects/web-main/eeg_core/stats/subject_level.py,summarize_subject_level,function,1,
web-main,projects/web-main/eeg_core/workflow/runner.py,describe_workflow,function,4,
web-main,projects/web-main/eeg_core/workflow/schema.py,WorkflowStep,class,4,
web-main,projects/web-main/eeg_core/workflow/schema.py,WorkflowSpec,class,10,
web-main,projects/web-main/scripts/acceptance_07a_review_system_packet.py,main,function,63,
web-main,projects/web-main/scripts/acceptance_aliyun_storage_contract.py,BytesUpload,class,21,
web-main,projects/web-main/scripts/acceptance_aliyun_storage_contract.py,__init__,function,22,
web-main,projects/web-main/scripts/acceptance_aliyun_storage_contract.py,read,function,29,
web-main,projects/web-main/scripts/acceptance_aliyun_storage_contract.py,utc_stamp,function,41,
web-main,projects/web-main/scripts/acceptance_aliyun_storage_contract.py,sha256_bytes,function,45,
web-main,projects/web-main/scripts/acceptance_aliyun_storage_contract.py,write_json,function,49,
web-main,projects/web-main/scripts/acceptance_aliyun_storage_contract.py,add_check,function,54,
web-main,projects/web-main/scripts/acceptance_aliyun_storage_contract.py,aliyun_prerequisites,function,66,
web-main,projects/web-main/scripts/acceptance_aliyun_storage_contract.py,reload_storage,function,82,
web-main,projects/web-main/scripts/acceptance_aliyun_storage_contract.py,run_boundary_smoke,function,95,
web-main,projects/web-main/scripts/acceptance_aliyun_storage_contract.py,summarize,function,222,
web-main,projects/web-main/scripts/acceptance_aliyun_storage_contract.py,parse_args,function,230,
web-main,projects/web-main/scripts/acceptance_aliyun_storage_contract.py,main,function,238,
web-main,projects/web-main/scripts/acceptance_aliyun_v1_contracts.py,ChunkedUpload,class,14,
web-main,projects/web-main/scripts/acceptance_aliyun_v1_contracts.py,__init__,function,15,
web-main,projects/web-main/scripts/acceptance_aliyun_v1_contracts.py,read,function,23,
web-main,projects/web-main/scripts/acceptance_aliyun_v1_contracts.py,main,function,34,
web-main,projects/web-main/scripts/acceptance_aliyun_v1_contracts.py,fake_qc_runner,function,83,
web-main,projects/web-main/scripts/acceptance_analysis_module_contract.py,missing_phrases,function,46,
web-main,projects/web-main/scripts/acceptance_analysis_module_contract.py,main,function,50,
web-main,projects/web-main/scripts/acceptance_analysis_workflow_framework.py,utc_now,function,44,
web-main,projects/web-main/scripts/acceptance_analysis_workflow_framework.py,main,function,48,
web-main,projects/web-main/scripts/acceptance_audit_quota_contract.py,main,function,13,
web-main,projects/web-main/scripts/acceptance_backend_security_p1_guards.py,BytesUpload,class,22,
web-main,projects/web-main/scripts/acceptance_backend_security_p1_guards.py,__init__,function,23,
web-main,projects/web-main/scripts/acceptance_backend_security_p1_guards.py,read,function,27,
web-main,projects/web-main/scripts/acceptance_backend_security_p1_guards.py,require,function,31,
web-main,projects/web-main/scripts/acceptance_backend_security_p1_guards.py,expect_http,function,36,
web-main,projects/web-main/scripts/acceptance_backend_security_p1_guards.py,contains_absolute_path,function,48,
web-main,projects/web-main/scripts/acceptance_backend_security_p1_guards.py,assert_public_response_safe,function,53,
